Longitude,Latitude
-106.3456192,24.66634138
-106.2303263,24.67708656
-106.1150036,24.68769927
-105.9996514,24.69817942
-105.8842701,24.70852697
-105.7688601,24.71874182
-105.6534217,24.72882393
-105.5379553,24.73877323
-105.4224612,24.74858964
-105.3069399,24.75827311
-105.1913916,24.76782358
-105.0758167,24.77724098
-104.9602157,24.78652524
-104.8445888,24.79567632
-104.7289364,24.80469415
-104.613259,24.81357867
-104.4975568,24.82232983
-104.3818302,24.83094756
-104.2660797,24.83943181
-104.1503055,24.84778253
-104.0345081,24.85599966
-103.9186877,24.86408315
-103.8028449,24.87203295
-103.6869798,24.879849
-103.571093,24.88753125
-103.4551848,24.89507965
-103.3392556,24.90249416
-103.2233056,24.90977472
-103.1073354,24.91692129
-102.9913453,24.92393383
-102.8753356,24.93081227
-102.7593067,24.93755659
-102.643259,24.94416674
-102.5271929,24.95064267
-102.4111087,24.95698434
-102.2950069,24.96319171
-102.1788877,24.96926473
-102.0627516,24.97520338
-101.946599,24.98100761
-101.8304301,24.98667739
-101.7142455,24.99221266
-101.5980454,24.99761341
-101.4818303,25.0028796
-101.3656005,25.00801118
-101.2493565,25.01300813
-101.1330985,25.01787042
-101.0168269,25.022598
-100.9005422,25.02719086
-100.7842448,25.03164896
-100.6679349,25.03597228
-100.551613,25.04016077
-100.4352794,25.04421443
-100.3189346,25.04813321
-100.2025789,25.0519171
-100.0862127,25.05556607
-99.96983636,25.05908009
-99.85345028,25.06245915
-99.73705484,25.06570322
-99.62065041,25.06881228
-99.50423738,25.07178631
-99.38781614,25.07462528
-99.27138705,25.07732919
-99.1549505,25.07989802
-99.03850687,25.08233174
-98.92205655,25.08463034
-98.80559992,25.08679381
-98.68913736,25.08882213
-98.57266924,25.09071528
-98.45619596,25.09247327
-98.3397179,25.09409607
-98.22323543,25.09558367
-98.10674894,25.09693607
-97.99025882,25.09815325
-97.87376544,25.09923521
-97.75726919,25.10018194
-97.64077045,25.10099343
-97.5242696,25.10166969
-97.40776703,25.1022107
-97.29126312,25.10261646
-97.17475826,25.10288696
-97.05825282,25.10302222
-96.94174718,25.10302222
-96.82524174,25.10288696
-96.70873688,25.10261646
-96.59223297,25.1022107
-96.4757304,25.10166969
-96.35922955,25.10099343
-96.24273081,25.10018194
-96.12623456,25.09923521
-96.00974118,25.09815325
-95.89325106,25.09693607
-95.77676457,25.09558367
-95.6602821,25.09409607
-95.54380404,25.09247327
-95.42733076,25.09071528
-95.31086264,25.08882213
-95.19440008,25.08679381
-95.07794345,25.08463034
-94.96149313,25.08233174
-94.8450495,25.07989802
-94.72861295,25.07732919
-94.61218386,25.07462528
-94.49576262,25.07178631
-94.37934959,25.06881228
-94.26294516,25.06570322
-94.14654972,25.06245915
-94.03016364,25.05908009
-93.91378731,25.05556607
-93.7974211,25.0519171
-93.6810654,25.04813321
-93.56472059,25.04421443
-93.44838704,25.04016077
-93.33206513,25.03597228
-93.21575525,25.03164896
-93.09945777,25.02719086
-92.98317307,25.022598
-92.86690154,25.01787042
-92.75064354,25.01300813
-92.63439947,25.00801118
-92.51816968,25.0028796
-92.40195457,24.99761341
-92.28575451,24.99221266
-92.16956988,24.98667739
-92.05340105,24.98100761
-91.9372484,24.97520338
-91.82111231,24.96926473
-91.70499314,24.96319171
-91.58889129,24.95698434
-91.47280712,24.95064267
-91.356741,24.94416674
-91.24069332,24.93755659
-91.12466444,24.93081227
-91.00865474,24.92393383
-90.89266459,24.91692129
-90.77669437,24.90977472
-90.66074444,24.90249416
-90.54481519,24.89507965
-90.42890697,24.88753125
-90.31302017,24.879849
-90.19715515,24.87203295
-90.08131228,24.86408315
-89.96549194,24.85599966
-89.84969449,24.84778253
-89.73392031,24.83943181
-89.61816975,24.83094756
-89.5024432,24.82232983
-89.38674101,24.81357867
-89.27106356,24.80469415
-89.15541121,24.79567632
-89.03978432,24.78652524
-88.92418327,24.77724098
-88.80860842,24.76782358
-88.69306013,24.75827311
-88.57753877,24.74858964
-88.4620447,24.73877323
-88.34657829,24.72882393
-88.23113989,24.71874182
-88.11572987,24.70852697
-88.0003486,24.69817942
-87.88499643,24.68769927
-87.76967372,24.67708656
-87.65438083,24.66634138
-87.53911813,24.65546379
-87.42388597,24.64445385
-87.30868471,24.63331166
-87.19351471,24.62203726
-87.07837632,24.61063075
-86.9632699,24.59909218
-86.84819581,24.58742165
-86.7331544,24.57561921
-86.61814603,24.56368496
-86.50317104,24.55161896
-86.38822981,24.53942129
-86.27332267,24.52709204
-86.15844998,24.51463128
-86.04361208,24.50203909
-85.92880934,24.48931556
-85.81404211,24.47646077
-85.69931072,24.46347479
-85.58461553,24.45035772
-85.46995689,24.43710964
-85.35533514,24.42373064
-85.24075064,24.41022079
-85.12620372,24.39658019
-85.01169474,24.38280893
-84.89722404,24.3689071
-84.78279195,24.35487478
-84.66839883,24.34071206
-84.55404502,24.32641904
-84.43973086,24.31199581
-84.32545668,24.29744246
-84.21122284,24.28275908
-84.09702967,24.26794578
-83.9828775,24.25300264
-83.86876668,24.23792976
-83.75469754,24.22272724
-83.64067043,24.20739517
-83.52668567,24.19193366
-83.41274359,24.1763428
-83.29884455,24.1606227
-83.18498886,24.14477345
-83.07117686,24.12879516
-82.95740888,24.11268793
-82.84368525,24.09645186
-82.73000631,24.08008706
-82.61637238,24.06359363
-82.50278379,24.04697168
-82.38924086,24.03022131
-82.27574393,24.01334263
-82.16229333,23.99633575
-82.04888936,23.97920079
-81.93553237,23.96193783
-81.82222267,23.94454701
-81.70896058,23.92702843
-81.59574644,23.9093822
-81.48258055,23.89160843
-81.36946323,23.87370724
-81.25639482,23.85567874
-81.14337562,23.83752305
-81.03040595,23.81924029
-80.91748613,23.80083056
-80.80461647,23.78229399
-80.6917973,23.7636307
-80.57902891,23.7448408
-80.46631163,23.72592442
-80.35364577,23.70688166
-80.24103164,23.68771267
-80.12846954,23.66841755
-80.01595979,23.64899644
-79.90350269,23.62944944
-79.79109856,23.6097767
-79.6787477,23.58997833
-79.5664504,23.57005446
-79.45420699,23.55000521
-79.34201776,23.52983072
-79.22988302,23.5095311
-79.11780305,23.4891065
-79.00577818,23.46855703
-78.89380869,23.44788283
-78.78189489,23.42708404
-78.67003707,23.40616077
-78.55823552,23.38511317
-78.44649056,23.36394136
-78.33480246,23.34264549
-78.22317152,23.32122568
-78.11159804,23.29968207
-78.00008231,23.2780148
-77.88862462,23.256224
-77.77722525,23.23430981
-77.6658845,23.21227237
-77.55460266,23.19011182
-77.44338001,23.16782829
-77.33221683,23.14542194
-77.22111342,23.12289289
-77.11007005,23.10024129
-76.99908701,23.07746729
-76.88816458,23.05457102
-76.77730304,23.03155263
-76.66650267,23.00841226
-76.55576374,22.98515007
-76.44508655,22.96176619
-76.33447135,22.93826077
-76.22391844,22.91463396
-76.11342807,22.89088591
-76.00300054,22.86701677
-75.8926361,22.84302668
-75.78233502,22.8189158
-75.67209759,22.79468427
-75.56192407,22.77033225
-75.45181472,22.74585989
-75.34176981,22.72126734
-75.23178962,22.69655476
-75.1218744,22.6717223
-75.01202441,22.64677012
-74.90223993,22.62169836
-74.7925212,22.5965072
-74.6828685,22.57119677
-74.57328208,22.54576725
-74.4637622,22.52021878
-74.35430912,22.49455153
-74.24492309,22.46876566
-74.13560438,22.44286133
-74.02635322,22.41683869
-73.91716988,22.39069792
-73.8080546,22.36443916
-73.69900765,22.33806259
-73.59002926,22.31156837
-73.48111968,22.28495666
-73.37227917,22.25822762
-73.26350797,22.23138142
-73.15480633,22.20441823
-73.04617448,22.17733822
-72.93761268,22.15014154
-72.82912116,22.12282838
-72.72070016,22.09539888
-72.61234993,22.06785324
-72.5040707,22.04019161
-72.39586271,22.01241416
-72.28772619,21.98452107
-72.17966139,21.95651251
-72.07166853,21.92838865
-71.96374785,21.90014966
-71.85589958,21.87179572
-71.74812395,21.84332699
-71.64042119,21.81474366
-71.53279153,21.7860459
-71.4252352,21.75723388
-71.31775241,21.72830778
-71.2103434,21.69926778
-71.1030084,21.67011406
-70.99574761,21.64084679
-70.88856127,21.61146615
-70.7814496,21.58197232
-70.67441281,21.55236548
-70.56745112,21.52264581
-70.46056476,21.4928135
-70.35375392,21.46286872
-70.24701884,21.43281165
-70.14035973,21.40264248
-70.03377678,21.3723614
-69.92727023,21.34196858
-69.82084028,21.3114642
-69.71448713,21.28084847
-69.60821099,21.25012155
-69.50201208,21.21928364
-69.3958906,21.18833492
-69.28984674,21.15727558
-121.2004608,22.22331962
-121.0918492,22.25067854
-120.983167,22.27792077
-120.8744146,22.30504616
-120.7655922,22.33205453
-120.6566999,22.35894572
-120.5477381,22.38571956
-120.438707,22.41237588
-120.3296068,22.43891453
-120.2204378,22.46533533
-120.1112003,22.49163813
-120.0018945,22.51782275
-119.8925206,22.54388904
-119.7830789,22.56983684
-119.6735696,22.59566598
-119.5639931,22.62137631
-119.4543495,22.64696766
-119.3446391,22.67243987
-119.2348623,22.6977928
-119.1250191,22.72302627
-119.01511,22.74814013
-118.9051352,22.77313423
-118.7950948,22.79800841
-118.6849893,22.82276251
-118.5748188,22.84739638
-118.4645837,22.87190987
-118.3542841,22.89630282
-118.2439205,22.92057509
-118.1334929,22.94472651
-118.0230017,22.96875694
-117.9124473,22.99266622
-117.8018298,23.01645422
-117.6911494,23.04012077
-117.5804066,23.06366573
-117.4696016,23.08708896
-117.3587346,23.1103903
-117.247806,23.13356961
-117.136816,23.15662674
-117.0257648,23.17956156
-116.9146528,23.20237391
-116.8034803,23.22506365
-116.6922475,23.24763064
-116.5809548,23.27007473
-116.4696023,23.29239579
-116.3581905,23.31459368
-116.2467195,23.33666825
-116.1351897,23.35861937
-116.0236013,23.38044689
-115.9119547,23.40215068
-115.8002502,23.42373061
-115.688488,23.44518653
-115.5766684,23.46651831
-115.4647917,23.48772582
-115.3528583,23.50880892
-115.2408683,23.52976748
-115.1288222,23.55060136
-115.0167202,23.57131044
-114.9045626,23.59189457
-114.7923497,23.61235364
-114.6800819,23.63268752
-114.5677593,23.65289606
-114.4553824,23.67297915
-114.3429514,23.69293666
-114.2304666,23.71276846
-114.1179283,23.73247442
-114.0053369,23.75205442
-113.8926927,23.77150834
-113.7799959,23.79083605
-113.6672469,23.81003742
-113.5544459,23.82911235
-113.4415934,23.84806069
-113.3286896,23.86688234
-113.2157347,23.88557718
-113.1027293,23.90414507
-112.9896734,23.92258592
-112.8765676,23.94089959
-112.763412,23.95908598
-112.650207,23.97714495
-112.5369529,23.99507641
-112.4236501,24.01288024
-112.3102989,24.03055632
-112.1968995,24.04810453
-112.0834524,24.06552477
-111.9699577,24.08281693
-111.856416,24.09998089
-111.7428274,24.11701654
-111.6291923,24.13392378
-111.515511,24.1507025
-111.401784,24.16735259
-111.2880114,24.18387394
-111.1741936,24.20026644
-111.060331,24.21653
-110.9464238,24.2326645
-110.8324725,24.24866985
-110.7184773,24.26454594
-110.6044386,24.28029266
-110.4903567,24.29590993
-110.376232,24.31139763
-110.2620647,24.32675567
-110.1478553,24.34198394
-110.0336041,24.35708236
-109.9193113,24.37205082
-109.8049774,24.38688923
-109.6906026,24.40159749
-109.5761874,24.4161755
-109.461732,24.43062318
-109.3472368,24.44494043
-109.2327022,24.45912716
-109.1181285,24.47318327
-109.003516,24.48710867
-108.888865,24.50090329
-108.774176,24.51456701
-108.6594493,24.52809977
-108.5446852,24.54150147
-108.429884,24.55477202
-108.3150462,24.56791134
-108.200172,24.58091934
-108.0852619,24.59379594
-107.9703161,24.60654106
-107.855335,24.61915461
-107.740319,24.63163652
-107.6252684,24.64398669
-107.5101836,24.65620506
-107.3950649,24.66829154
-107.2799127,24.68024605
-107.1647273,24.69206851
-107.0495092,24.70375886
-106.9342586,24.71531701
-106.8189758,24.7267429
-106.7036614,24.73803643
-106.5883156,24.74919755
-106.4729387,24.76022618
-106.3575312,24.77112224
-106.2420934,24.78188567
-106.1266257,24.7925164
-106.0111284,24.80301436
-105.8956019,24.81337947
-105.7800465,24.82361168
-105.6644626,24.83371092
-105.5488507,24.84367711
-105.4332109,24.85351021
-105.3175438,24.86321013
-105.2018496,24.87277682
-105.0861288,24.88221022
-104.9703816,24.89151027
-104.8546086,24.90067689
-104.7388099,24.90971005
-104.6229861,24.91860967
-104.5071374,24.9273757
-104.3912643,24.93600808
-104.2753671,24.94450675
-104.1594462,24.95287167
-104.0435019,24.96110277
-103.9275346,24.9692
-103.8115448,24.97716331
-103.6955327,24.98499264
-103.5794987,24.99268796
-103.4634432,25.00024919
-103.3473666,25.00767631
-103.2312693,25.01496925
-103.1151515,25.02212798
-102.9990138,25.02915243
-102.8828565,25.03604258
-102.7666799,25.04279837
-102.6504844,25.04941975
-102.5342704,25.05590669
-102.4180383,25.06225915
-102.3017885,25.06847708
-102.1855212,25.07456044
-102.069237,25.08050919
-101.9529362,25.08632329
-101.8366191,25.09200271
-101.7202861,25.0975474
-101.6039377,25.10295734
-101.4875741,25.10823248
-101.3711959,25.1133728
-101.2548032,25.11837825
-101.1383966,25.12324881
-101.0219765,25.12798444
-100.9055431,25.13258511
-100.7890968,25.1370508
-100.6726381,25.14138147
-100.5561674,25.14557709
-100.4396849,25.14963764
-100.3231912,25.1535631
-100.2066865,25.15735342
-100.0901713,25.1610086
-99.97364591,25.16452861
-99.85711074,25.16791342
-99.74056617,25.17116301
-99.62401258,25.17427736
-99.50745035,25.17725644
-99.39087987,25.18010025
-99.27430153,25.18280877
-99.15771569,25.18538196
-99.04112275,25.18781982
-98.92452309,25.19012234
-98.80791709,25.19228949
-98.69130514,25.19432126
-98.57468762,25.19621764
-98.45806491,25.19797862
-98.34143739,25.19960418
-98.22480546,25.20109431
-98.10816949,25.20244901
-97.99152988,25.20366826
-97.87488699,25.20475207
-97.75824122,25.20570041
-97.64159295,25.20651328
-97.52494257,25.20719069
-97.40829046,25.20773262
-97.29163701,25.20813907
-97.17498259,25.20841004
-97.05832759,25.20854552
-96.94167241,25.20854552
-96.82501741,25.20841004
-96.70836299,25.20813907
-96.59170954,25.20773262
-96.47505743,25.20719069
-96.35840705,25.20651328
-96.24175878,25.20570041
-96.12511301,25.20475207
-96.00847012,25.20366826
-95.89183051,25.20244901
-95.77519454,25.20109431
-95.65856261,25.19960418
-95.54193509,25.19797862
-95.42531238,25.19621764
-95.30869486,25.19432126
-95.19208291,25.19228949
-95.07547691,25.19012234
-94.95887725,25.18781982
-94.84228431,25.18538196
-94.72569847,25.18280877
-94.60912013,25.18010025
-94.49254965,25.17725644
-94.37598742,25.17427736
-94.25943383,25.17116301
-94.14288926,25.16791342
-94.02635409,25.16452861
-93.9098287,25.1610086
-93.79331348,25.15735342
-93.6768088,25.1535631
-93.56031505,25.14963764
-93.44383261,25.14557709
-93.32736186,25.14138147
-93.21090318,25.1370508
-93.09445695,25.13258511
-92.97802355,25.12798444
-92.86160336,25.12324881
-92.74519676,25.11837825
-92.62880414,25.1133728
-92.51242586,25.10823248
-92.39606232,25.10295734
-92.27971388,25.0975474
-92.16338093,25.09200271
-92.04706384,25.08632329
-91.93076299,25.08050919
-91.81447877,25.07456044
-91.69821154,25.06847708
-91.58196168,25.06225915
-91.46572958,25.05590669
-91.3495156,25.04941975
-91.23332012,25.04279837
-91.11714352,25.03604258
-91.00098618,25.02915243
-90.88484846,25.02212798
-90.76873074,25.01496925
-90.65263339,25.00767631
-90.5365568,25.00024919
-90.42050132,24.99268796
-90.30446735,24.98499264
-90.18845523,24.97716331
-90.07246536,24.9692
-89.9564981,24.96110277
-89.84055381,24.95287167
-89.72463288,24.94450675
-89.60873567,24.93600808
-89.49286256,24.9273757
-89.3770139,24.91860967
-89.26119007,24.90971005
-89.14539144,24.90067689
-89.02961837,24.89151027
-88.91387124,24.88221022
-88.7981504,24.87277682
-88.68245623,24.86321013
-88.56678909,24.85351021
-88.45114934,24.84367711
-88.33553736,24.83371092
-88.2199535,24.82361168
-88.10439813,24.81337947
-87.9888716,24.80301436
-87.8733743,24.7925164
-87.75790656,24.78188567
-87.64246877,24.77112224
-87.52706127,24.76022618
-87.41168443,24.74919755
-87.29633861,24.73803643
-87.18102416,24.7267429
-87.06574145,24.71531701
-86.95049083,24.70375886
-86.83527266,24.69206851
-86.72008729,24.68024605
-86.60493509,24.66829154
-86.4898164,24.65620506
-86.37473159,24.64398669
-86.259681,24.63163652
-86.14466499,24.61915461
-86.02968392,24.60654106
-85.91473813,24.59379594
-85.79982797,24.58091934
-85.6849538,24.56791134
-85.57011597,24.55477202
-85.45531482,24.54150147
-85.3405507,24.52809977
-85.22582397,24.51456701
-85.11113497,24.50090329
-84.99648404,24.48710867
-84.88187154,24.47318327
-84.7672978,24.45912716
-84.65276318,24.44494043
-84.53826801,24.43062318
-84.42381263,24.4161755
-84.3093974,24.40159749
-84.19502265,24.38688923
-84.08068872,24.37205082
-83.96639595,24.35708236
-83.85214468,24.34198394
-83.73793526,24.32675567
-83.62376801,24.31139763
-83.50964327,24.29590993
-83.39556138,24.28029266
-83.28152268,24.26454594
-83.1675275,24.24866985
-83.05357617,24.2326645
-82.93966903,24.21653
-82.82580641,24.20026644
-82.71198863,24.18387394
-82.59821604,24.16735259
-82.48448895,24.1507025
-82.37080771,24.13392378
-82.25717262,24.11701654
-82.14358403,24.09998089
-82.03004226,24.08281693
-81.91654764,24.06552477
-81.80310048,24.04810453
-81.68970112,24.03055632
-81.57634987,24.01288024
-81.46304705,23.99507641
-81.349793,23.97714495
-81.23658802,23.95908598
-81.12343244,23.94089959
-81.01032658,23.92258592
-80.89727074,23.90414507
-80.78426526,23.88557718
-80.67131045,23.86688234
-80.55840661,23.84806069
-80.44555406,23.82911235
-80.33275313,23.81003742
-80.22000411,23.79083605
-80.10730732,23.77150834
-79.99466307,23.75205442
-79.88207167,23.73247442
-79.76953342,23.71276846
-79.65704864,23.69293666
-79.54461763,23.67297915
-79.4322407,23.65289606
-79.31991815,23.63268752
-79.20765028,23.61235364
-79.0954374,23.59189457
-78.9832798,23.57131044
-78.87117779,23.55060136
-78.75913167,23.52976748
-78.64714174,23.50880892
-78.5352083,23.48772582
-78.42333163,23.46651831
-78.31151204,23.44518653
-78.19974982,23.42373061
-78.08804527,23.40215068
-77.97639867,23.38044689
-77.86481032,23.35861937
-77.75328051,23.33666825
-77.64180954,23.31459368
-77.53039768,23.29239579
-77.41904522,23.27007473
-77.30775246,23.24763064
-77.19651968,23.22506365
-77.08534716,23.20237391
-76.97423518,23.17956156
-76.86318404,23.15662674
-76.752194,23.13356961
-76.64126536,23.1103903
-76.53039838,23.08708896
-76.41959335,23.06366573
-76.30885055,23.04012077
-76.19817025,23.01645422
-76.08755273,22.99266622
-75.97699825,22.96875694
-75.8665071,22.94472651
-75.75607955,22.92057509
-75.64571586,22.89630282
-75.53541631,22.87190987
-75.42518117,22.84739638
-75.3150107,22.82276251
-75.20490517,22.79800841
-75.09486484,22.77313423
-74.98488999,22.74814013
-74.87498086,22.72302627
-74.76513774,22.6977928
-74.65536087,22.67243987
-74.54565052,22.64696766
-74.43600694,22.62137631
-74.3264304,22.59566598
-74.21692115,22.56983684
-74.10747944,22.54388904
-73.99810554,22.51782275
-73.88879969,22.49163813
-73.77956215,22.46533533
-73.67039317,22.43891453
-73.561293,22.41237588
-73.45226188,22.38571956
-73.34330008,22.35894572
-73.23440782,22.33205453
-73.12558537,22.30504616
-73.01683295,22.27792077
-72.90815083,22.25067854
-72.79953924,22.22331962
-72.69099841,22.1958442
-72.5825286,22.16825243
-72.47413004,22.14054449
-72.36580297,22.11272054
-72.25754762,22.08478077
-72.14936423,22.05672534
-72.04125304,22.02855442
-71.93321428,22.00026819
-71.82524818,21.97186682
-71.71735497,21.94335048
-71.60953488,21.91471936
-71.50178815,21.88597362
-71.394115,21.85711344
-71.28651565,21.828139
-71.17899033,21.79905047
-71.07153927,21.76984803
-70.96416269,21.74053187
-70.85686081,21.71110216
-70.74963385,21.68155908
-70.64248203,21.6519028
-70.53540558,21.62213352
-70.4284047,21.59225141
-70.32147962,21.56225666
-70.21463054,21.53214944
-70.10785769,21.50192994
-70.00116128,21.47159834
-69.89454152,21.44115483
-69.78799861,21.41059959
-69.68153277,21.37993281
-69.57514422,21.34915467
-69.46883314,21.31826537
-69.36259976,21.28726507
-69.25644427,21.25615399
-121.2301135,22.32384998
-121.1213815,22.35125469
-121.0125789,22.37854253
-120.9037056,22.40571333
-120.7947621,22.43276692
-120.6857486,22.45970315
-120.5766652,22.48652183
-120.4675123,22.51322281
-120.3582901,22.53980592
-120.2489989,22.56627099
-120.1396388,22.59261787
-120.0302102,22.61884638
-119.9207133,22.64495637
-119.8111483,22.67094768
-119.7015156,22.69682013
-119.5918154,22.72257358
-119.4820478,22.74820785
-119.3722133,22.7737228
-119.262312,22.79911826
-119.1523442,22.82439407
-119.0423102,22.84955009
-118.9322102,22.87458614
-118.8220445,22.89950207
-118.7118134,22.92429774
-118.6015171,22.94897297
-118.4911558,22.97352763
-118.38073,22.99796155
-118.2702398,23.02227459
-118.1596855,23.04646659
-118.0490674,23.07053739
-117.9383857,23.09448686
-117.8276407,23.11831484
-117.7168328,23.14202117
-117.6059621,23.16560572
-117.4950289,23.18906833
-117.3840336,23.21240885
-117.2729764,23.23562715
-117.1618576,23.25872307
-117.0506775,23.28169646
-116.9394363,23.30454719
-116.8281343,23.32727511
-116.7167719,23.34988008
-116.6053493,23.37236195
-116.4938667,23.39472058
-116.3823245,23.41695584
-116.2707231,23.43906758
-116.1590625,23.46105566
-116.0473432,23.48291994
-115.9355655,23.50466029
-115.8237295,23.52627656
-115.7118358,23.54776863
-115.5998844,23.56913636
-115.4878757,23.5903796
-115.3758101,23.61149823
-115.2636877,23.63249211
-115.151509,23.65336111
-115.0392742,23.6741051
-114.9269836,23.69472395
-114.8146374,23.71521751
-114.7022362,23.73558568
-114.58978,23.75582831
-114.4772692,23.77594527
-114.3647042,23.79593645
-114.2520852,23.81580171
-114.1394125,23.83554092
-114.0266865,23.85515396
-113.9139074,23.87464071
-113.8010756,23.89400104
-113.6881914,23.91323483
-113.5752551,23.93234196
-113.462267,23.95132229
-113.3492274,23.97017573
-113.2361366,23.98890213
-113.122995,24.00750139
-113.0098028,24.02597338
-112.8965605,24.04431799
-112.7832682,24.0625351
-112.6699263,24.08062459
-112.5565352,24.09858635
-112.4430951,24.11642026
-112.3296065,24.13412621
-112.2160695,24.15170409
-112.1024846,24.16915378
-111.988852,24.18647517
-111.8751721,24.20366815
-111.7614452,24.22073261
-111.6476716,24.23766844
-111.5338517,24.25447553
-111.4199858,24.27115378
-111.3060742,24.28770307
-111.1921173,24.30412331
-111.0781153,24.32041438
-110.9640687,24.33657618
-110.8499777,24.35260861
-110.7358427,24.36851156
-110.621664,24.38428494
-110.507442,24.39992864
-110.3931769,24.41544255
-110.2788692,24.43082659
-110.1645192,24.44608065
-110.0501271,24.46120463
-109.9356934,24.47619843
-109.8212184,24.49106197
-109.7067024,24.50579513
-109.5921457,24.52039784
-109.4775488,24.53486999
-109.3629119,24.54921149
-109.2482355,24.56342225
-109.1335197,24.57750217
-109.0187651,24.59145117
-108.9039719,24.60526916
-108.7891404,24.61895604
-108.6742711,24.63251173
-108.5593643,24.64593614
-108.4444203,24.65922918
-108.3294395,24.67239078
-108.2144222,24.68542083
-108.0993687,24.69831926
-107.9842795,24.71108599
-107.8691549,24.72372092
-107.7539952,24.73622399
-107.6388009,24.74859511
-107.5235721,24.7608342
-107.4083094,24.77294117
-107.293013,24.78491596
-107.1776833,24.79675848
-107.0623207,24.80846866
-106.9469255,24.82004642
-106.8314981,24.83149168
-106.7160389,24.84280438
-106.6005481,24.85398443
-106.4850262,24.86503177
-106.3694736,24.87594633
-106.2538905,24.88672803
-106.1382774,24.8973768
-106.0226346,24.90789257
-105.9069625,24.91827528
-105.7912614,24.92852486
-105.6755317,24.93864124
-105.5597738,24.94862435
-105.443988,24.95847414
-105.3281747,24.96819053
-105.2123343,24.97777346
-105.0964671,24.98722288
-104.9805735,24.99653872
-104.8646539,25.00572091
-104.7487086,25.0147694
-104.632738,25.02368414
-104.5167425,25.03246506
-104.4007225,25.0411121
-104.2846783,25.04962521
-104.1686102,25.05800433
-104.0525187,25.06624941
-103.9364042,25.0743604
-103.8202669,25.08233724
-103.7041073,25.09017987
-103.5879258,25.09788826
-103.4717227,25.10546235
-103.3554984,25.11290208
-103.2392533,25.12020742
-103.1229877,25.1273783
-103.006702,25.1344147
-102.8903966,25.14131655
-102.7740719,25.14808382
-102.6577283,25.15471646
-102.5413661,25.16121443
-102.4249857,25.16757768
-102.3085874,25.17380618
-102.1921718,25.17989987
-102.075739,25.18585874
-101.9592896,25.19168272
-101.8428239,25.19737179
-101.7263422,25.20292592
-101.609845,25.20834505
-101.4933327,25.21362916
-101.3768055,25.21877821
-101.260264,25.22379218
-101.1437084,25.22867101
-101.0271392,25.2334147
-100.9105567,25.23802319
-100.7939613,25.24249647
-100.6773535,25.24683451
-100.5607335,25.25103726
-100.4441018,25.25510472
-100.3274587,25.25903685
-100.2108047,25.26283362
-100.0941401,25.26649502
-99.97746524,25.27002101
-99.8607806,25.27341157
-99.74408651,25.27666669
-99.62738338,25.27978633
-99.51067157,25.28277049
-99.39395148,25.28561914
-99.27722349,25.28833225
-99.16048799,25.29090983
-99.04374535,25.29335183
-98.92699597,25.29565826
-98.81024022,25.2978291
-98.69347849,25.29986433
-98.57671118,25.30176393
-98.45993866,25.3035279
-98.34316131,25.30515623
-98.22637953,25.3066489
-98.1095937,25.3080059
-97.9928042,25.30922723
-97.87601142,25.31031288
-97.75921575,25.31126283
-97.64241758,25.31207709
-97.52561727,25.31275565
-97.40881524,25.3132985
-97.29201185,25.31370564
-97.17520749,25.31397707
-97.05840256,25.31411278
-96.94159744,25.31411278
-96.82479251,25.31397707
-96.70798815,25.31370564
-96.59118476,25.3132985
-96.47438273,25.31275565
-96.35758242,25.31207709
-96.24078425,25.31126283
-96.12398858,25.31031288
-96.0071958,25.30922723
-95.8904063,25.3080059
-95.77362047,25.3066489
-95.65683869,25.30515623
-95.54006134,25.3035279
-95.42328882,25.30176393
-95.30652151,25.29986433
-95.18975978,25.2978291
-95.07300403,25.29565826
-94.95625465,25.29335183
-94.83951201,25.29090983
-94.72277651,25.28833225
-94.60604852,25.28561914
-94.48932843,25.28277049
-94.37261662,25.27978633
-94.25591349,25.27666669
-94.1392194,25.27341157
-94.02253476,25.27002101
-93.90585993,25.26649502
-93.78919531,25.26283362
-93.67254127,25.25903685
-93.55589821,25.25510472
-93.43926649,25.25103726
-93.32264651,25.24683451
-93.20603865,25.24249647
-93.08944329,25.23802319
-92.97286081,25.2334147
-92.85629159,25.22867101
-92.73973601,25.22379218
-92.62319446,25.21877821
-92.50666731,25.21362916
-92.39015495,25.20834505
-92.27365776,25.20292592
-92.15717611,25.19737179
-92.04071039,25.19168272
-91.92426097,25.18585874
-91.80782823,25.17989987
-91.69141256,25.17380618
-91.57501433,25.16757768
-91.45863392,25.16121443
-91.3422717,25.15471646
-91.22592805,25.14808382
-91.10960336,25.14131655
-90.99329799,25.1344147
-90.87701232,25.1273783
-90.76074673,25.12020742
-90.6445016,25.11290208
-90.52827729,25.10546235
-90.41207418,25.09788826
-90.29589266,25.09017987
-90.17973308,25.08233724
-90.06359583,25.0743604
-89.94748127,25.06624941
-89.83138978,25.05800433
-89.71532174,25.04962521
-89.5992775,25.0411121
-89.48325745,25.03246506
-89.36726196,25.02368414
-89.25129138,25.0147694
-89.1353461,25.00572091
-89.01942649,24.99653872
-88.9035329,24.98722288
-88.78766571,24.97777346
-88.67182529,24.96819053
-88.55601201,24.95847414
-88.44022622,24.94862435
-88.3244683,24.93864124
-88.20873862,24.92852486
-88.09303752,24.91827528
-87.97736539,24.90789257
-87.86172259,24.8973768
-87.74610947,24.88672803
-87.6305264,24.87594633
